Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;10;50;200;0;2;0;5.57635;1807;89,65,94,71,27,41,96,86,38,57,12,60,79,13,39,16,17,84,81,92,7,97,36,77,10,100,78,43,32,19,50,75,47,37,8,9,26,1,56,5,48,91,69,15,28,70,14,45,53,52,2,101,64,55,35,62,0,93,22,3,98,88,73,95,54,18,20,85,68,6,34,59,42,51,90,46,25,102,74,29,76,24,4,82,61,44,80,11,67,33,40,63,83,72,21,23,58,49,87,66,30,99,31;
