Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;20;50;200;0.01;1.5;0;176.326;2559;69,14,34,23,51,25,17,5,11,87,70,12,47,36,21,68,13,71,0,49,28,90,52,56,40,100,16,37,89,86,91,94,62,42,98,4,59,81,26,35,66,80,31,77,29,43,2,79,7,74,92,101,76,50,53,33,55,82,97,85,30,61,22,96,8,46,83,15,72,99,6,44,27,38,18,58,65,102,10,19,39,41,24,20,9,73,32,95,1,88,64,60,45,67,3,75,78,48,84,93,63,54,57;
