Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;10;50;200;0;2;0;6.72801;6652;100,101,102,27,28,13,84,44,50,57,80,82,42,98,45,46,93,53,52,0,15,49,25,1,66,60,63,9,76,77,58,41,33,31,75,22,40,24,20,54,97,3,34,10,73,56,88,78,18,86,94,5,51,55,37,11,71,65,72,89,30,62,7,87,69,67,39,23,91,85,2,12,68,48,16,43,38,74,81,19,79,4,64,17,14,96,83,6,70,61,92,90,26,95,99,47,21,36,8,35,59,29,32;
