Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;20;50;200;0.01;1.5;0;145.078;2620;76,14,50,55,25,36,46,26,70,64,60,97,20,29,71,78,19,48,15,30,49,96,84,79,7,52,40,101,99,16,69,59,13,90,35,22,73,10,24,6,28,31,4,67,81,88,45,92,75,47,83,63,38,57,100,5,37,34,87,82,21,53,86,39,77,18,11,56,27,1,74,98,61,62,44,80,93,102,33,89,2,42,23,51,95,41,32,9,3,8,17,91,85,94,66,12,54,43,65,72,0,68,58;
