Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;10;50;200;0;2;0;118.996;1802;32,82,74,55,96,29,85,16,38,4,6,60,68,8,54,88,39,65,5,51,30,45,28,84,86,2,100,78,9,75,93,3,22,33,73,49,80,87,61,63,1,56,14,37,20,27,95,24,90,44,77,31,102,64,43,26,34,13,57,79,48,19,12,52,62,66,98,91,35,11,81,59,46,42,94,99,21,10,25,101,47,50,76,69,36,17,18,41,53,40,83,72,0,67,15,58,70,92,71,89,23,7,97;
