Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;20;50;200;0.01;1.5;0;171.499;2569;5,23,50,51,41,37,94,17,82,34,24,86,3,65,98,11,87,29,1,32,49,60,48,100,55,14,99,69,64,95,71,45,21,53,59,22,63,8,91,93,15,56,0,96,40,16,52,84,38,57,102,80,89,46,33,36,74,2,47,31,73,10,6,78,70,67,42,7,43,44,27,88,68,92,18,54,58,101,76,39,25,9,20,26,97,61,13,35,28,12,30,66,19,72,4,90,75,83,85,62,77,81,79;
