Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
4;100;10;50;200;0;2;0;9.64275;6808;100,25,41,18,78,8,60,12,21,19,80,39,30,90,92,84,46,54,33,16,44,74,37,97,28,1,7,52,86,2,5,72,59,20,23,42,48,58,87,3,81,73,99,94,27,96,51,62,53,14,69,0,77,88,36,9,11,68,64,22,34,65,61,45,43,98,57,24,17,49,91,6,66,4,29,10,95,15,71,76,31,70,93,38,35,79,56,85,13,89,83,63,50,75,26,55,47,40,67,82,32,101,102;
