Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
5;100;20;200;100;0.05;1.5;0;204.357;2276;45,19,42,5,1,36,83,40,22,59,62,75,82,72,31,77,32,68,100,76,99,46,53,50,37,17,86,34,24,9,81,98,44,49,84,12,54,92,93,52,57,101,69,0,91,78,20,95,61,73,64,60,87,85,74,8,10,41,43,2,63,79,102,33,26,80,39,29,89,16,11,6,4,66,14,94,67,48,35,7,27,96,28,103,55,30,23,25,21,13,90,70,97,15,38,56,3,47,65,51,88,71,18,58;
