Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
7;20;5;50;200;0;2;0;1.57576;436;8,15,6,25,7,4,9,20,3,17,21,16,10,18,13,24,14,0,1,12,22,5,19,23,2,11;
