Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
7;50;20;50;200;0.05;1;0;200.045;1502;2,19,31,8,24,14,33,50,32,36,1,27,10,26,25,51,35,39,46,41,6,29,3,52,18,30,13,4,40,16,42,53,7,15,43,17,12,5,38,54,0,28,20,45,34,9,44,55,21,22,11,37,49,47,23,48;
