Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;1000;0.01;1;2450;10.2237;837;14,10,2,12,11,7,3,8,4,17,19,20,15,13,9,0,16,5,18,1,6;
