Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;200;0.01;1.5;150;2.03889;854;14,13,7,0,1,10,2,3,9,17,20,4,11,18,15,16,8,6,19,5,12;
