Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;10000;200;0.01;2;0;87.9973;807;0,9,6,16,2,12,13,17,8,1,11,4,19,10,20,5,7,18,14,15,3;
