Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;200;0.01;2;0;1.79815;869;16,18,8,14,7,3,9,4,2,6,1,20,12,15,0,17,10,13,19,5,11;
