Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;10000;200;0.01;2;0;165.413;836;9,10,14,12,15,4,7,13,19,6,20,5,0,18,16,3,2,8,17,1,11;
