Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;10000;500;0.01;2;0;482.149;836;10,2,12,4,8,7,13,1,16,17,11,20,5,18,6,14,15,9,19,3,0;
