Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;1000;200;0.01;2;0;20.5798;836;5,14,18,13,19,3,9,4,1,20,12,10,16,0,2,15,7,11,8,6,17;
