Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;200;0.01;2;0;1.8302;876;6,18,3,0,8,4,17,13,2,9,20,10,1,7,15,11,5,14,12,19,16;
