Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;200;0.01;1.5;150;2.04502;846;0,13,2,16,15,14,17,6,10,19,20,8,1,7,12,4,18,11,5,3,9;
