Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;1000;0.01;2;0;10.2696;853;5,3,15,9,4,13,19,6,11,20,12,10,2,16,8,7,1,0,18,17,14;
