Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
2;20;5;100;100;0.01;2;0;0.50698;846;10,1,13,4,16,11,9,2,7,8,0,15,5,20,14,6,3,17,19,18,12;
