Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;200;0.05;1;0;50.0149;1001;30,9,39,10,21,16,28,44,27,42,48,4,6,20,32,34,50,25,29,3,46,7,1,31,40,0,13,8,45,15,36,37,18,51,38,49,12,5,33,17,35,24,23,14,26,22,41,11,2,43,47,19;
