Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;200;0.05;1;0;50.0073;1003;9,16,29,38,4,27,6,17,8,28,30,13,20,46,43,37,47,51,31,5,25,12,33,0,49,3,1,15,41,22,36,40,48,11,18,35,50,39,21,26,44,10,14,42,7,24,45,23,2,19,32,34;
