Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;200;0.05;1;0;50.0161;995;40,9,4,13,7,12,26,20,24,23,2,41,35,6,18,47,11,50,30,49,16,31,25,38,27,14,22,37,5,43,1,39,0,32,34,36,51,29,17,44,33,21,28,8,45,10,3,42,19,48,46,15;
