Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;200;0.05;1;0;50.023;995;30,9,25,16,41,0,49,21,37,38,46,7,27,43,6,5,35,32,34,50,40,26,10,4,24,3,1,22,20,14,42,15,11,18,51,17,31,33,12,44,29,13,8,28,39,45,48,23,47,19,36,2;
