Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;1000;0.05;1;0;250.017;987;30,35,4,33,23,21,13,24,44,43,2,12,18,46,15,34,50,16,25,3,1,17,0,45,7,41,49,8,38,14,22,47,48,19,51,40,9,31,5,10,27,28,26,39,20,42,6,37,29,32,11,36;
