Fabbriche; Lavori; Macchine; Numero individui; Scala elaborazione; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;5;50;200;0.05;1;0;50.0184;986;9,49,38,39,1,17,20,41,0,4,7,12,46,25,43,19,15,34,50,40,16,27,24,5,44,3,23,42,8,21,6,32,22,18,51,30,29,31,33,10,35,28,37,2,26,45,48,13,14,11,47,36;
