Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;20;20;50;500;0;2;0;2.27082;1424;2,6,11,9,4,10,19,8,20,12,14,7,17,0,13,21,5,16,3,1,18,15;
