Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;20;5;50;200;0.01;1.5;0;5.0693;592;14,0,8,7,4,17,19,20,2,16,5,18,6,10,9,21,13,15,3,11,1,12;
