Fabbriche; Lavori; Macchine; Numero individui; Numero generazioni; Theta; Fmax; Seed (0 se random); Durata (secondi); Miglior punteggio; Individuo;
3;50;20;50;500;0;2;0;5.12972;2058;32,21,31,15,24,46,4,49,29,10,47,28,5,25,9,45,33,51,18,7,30,22,11,8,37,38,2,1,20,6,23,40,34,19,44,50,35,36,39,17,13,0,26,41,43,27,12,14,16,42,3,48;
